wt_0h_a	wt_0h_b	wt_0h_c	wt_2h_a	wt_2h_b	wt_2h_c	wt_4h_a	wt_4h_b	wt_4h_c	wt_8h_a	wt_8h_b	wt_8h_c	wt_10h_a	wt_10h_b	wt_10h_c	GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID
2.332988e-04	2.488352e-04	2.455701e-04	2.084583e-04	2.268294e-04	2.176892e-04	2.171797e-04	2.030343e-04	2.038186e-04	2.264611e-04	2.226584e-04	2.125980e-04	2.194880e-04	2.352070e-04	2.187616e-04	DDB_G0286195	nagB1	GPI	glucosamine-6-phosphate deaminase	Q54M58
2.661158e-06	3.048070e-06	1.955584e-06	1.744294e-06	2.088757e-06	4.285804e-06	8.676319e-06	1.823898e-06	3.448000e-06	2.589541e-05	3.361136e-05	1.964719e-05	1.932765e-05	1.257514e-05	1.181143e-05	DDB_G0286143	DDB_G0286143	NA	dullard-like phosphatase domain containing protein	Q54M73
3.097557e-05	3.373797e-05	2.542146e-05	2.910967e-05	2.737410e-05	2.869048e-05	3.161635e-05	3.493053e-05	3.292663e-05	3.375277e-05	3.591111e-05	2.860003e-05	2.904953e-05	3.440220e-05	3.308069e-05	DDB_G0286167	DDB_G0286167	NA	WD-40 repeat-containing protein	Q54M76
8.031271e-05	8.046571e-05	6.461728e-05	8.352379e-05	8.190830e-05	8.297991e-05	7.972630e-05	8.565773e-05	8.062405e-05	1.103275e-04	1.080502e-04	1.084956e-04	1.455257e-04	1.450008e-04	1.231683e-04	DDB_G0286131	sec63	NA	protein transport protein SEC63	Q54M91
4.633693e-06	2.376339e-06	2.959806e-06	3.422992e-06	2.815551e-06	2.256982e-06	2.255290e-06	1.467599e-06	3.440432e-06	2.452001e-06	3.788707e-06	2.108527e-06	1.712081e-06	3.705622e-06	1.804961e-06	DDB_G0286089	DDB_G0286089	NA	armadillo-like helical domain-containing protein	Q54M99
2.756181e-06	2.504420e-06	1.556383e-05	1.713461e-05	1.369984e-05	3.283335e-06	1.280536e-05	1.280456e-05	1.526670e-05	1.227094e-05	1.371335e-05	1.748186e-05	1.152642e-05	2.226871e-05	1.070567e-05	DDB_G0286045	DDB_G0286045	NA	BTB/POZ domain-containing protein, potassium channel tetramerization domain-containing protein	Q54MC2
2.311550e-06	2.863484e-06	3.226161e-06	1.873139e-06	1.864876e-06	2.197357e-06	2.221575e-06	2.094747e-06	3.548666e-06	8.084790e-06	6.891576e-06	6.309872e-06	2.442161e-05	2.014072e-05	1.131438e-05	DDB_G0286025	DDB_G0286025	NA	glycoside hydrolase family 5 protein	Q54MD5
2.844519e-05	2.925483e-05	3.392972e-05	2.997243e-05	3.017901e-05	3.511542e-05	2.455505e-05	3.067230e-05	2.948855e-05	3.187382e-05	2.853003e-05	2.667770e-05	3.251142e-05	1.880866e-05	3.013793e-05	DDB_G0286007	rbm8A	NA	RNA recognition motif-containing protein RRM, RNA-binding motif protein 8A	Q54ME8
5.745146e-05	5.027888e-05	4.190748e-05	4.371611e-05	5.691487e-05	5.394444e-05	5.940956e-05	5.242473e-05	5.843485e-05	5.722200e-05	5.001789e-05	4.738962e-05	4.871009e-05	5.338529e-05	5.149666e-05	DDB_G0286003	DDB_G0286003	NA	leucine-rich repeat-containing protein (LRR)	Q54MF0
2.380109e-06	2.842805e-06	3.290403e-06	4.295490e-05	2.513134e-06	1.890281e-06	2.470976e-06	1.950712e-06	4.891439e-05	3.430326e-05	3.292506e-05	2.818930e-05	6.303606e-05	2.047709e-06	2.975813e-05	DDB_G0285989	DDB_G0285989	NA	NA	Q54MF7
1.241373e-05	1.272623e-05	1.101759e-05	1.654810e-06	1.056916e-05	4.232545e-06	8.140407e-06	5.208069e-06	7.015143e-06	8.445079e-06	2.578241e-06	1.918638e-06	2.185538e-06	8.997334e-06	7.409111e-06	DDB_G0285921	mmm1	NA	mitochondrial morphology maintenance protein 1	Q54MI5
1.150788e-05	1.297248e-05	1.317956e-05	1.162750e-05	1.402003e-05	1.441979e-05	1.417602e-05	1.543496e-05	1.402857e-05	1.991181e-05	1.566482e-05	1.463390e-05	1.581661e-05	1.736603e-05	1.296953e-05	DDB_G0285909	DDB_G0285909	PTPase	putative protein tyrosine phosphatase	Q54MJ2
3.766880e-05	3.945020e-05	6.025674e-05	2.834366e-05	4.438598e-05	2.265150e-05	2.759599e-05	4.253105e-05	4.995772e-05	4.037407e-05	3.082319e-05	4.959485e-05	4.964902e-05	5.581293e-05	4.199317e-05	DDB_G0285903	DDB_G0285903	NA	Methyltransferase-like protein 7A	Q54MJ5
7.662505e-06	8.920550e-06	1.159455e-05	9.992901e-06	1.093402e-05	9.678702e-06	1.443895e-05	9.063247e-06	9.805504e-06	1.517997e-05	1.330721e-05	1.446617e-05	1.540591e-05	1.452645e-05	1.195861e-05	DDB_G0285901	DDB_G0285901	NA	Vps53-like domain-containing protein	Q54MJ6
3.789356e-05	3.398848e-05	2.992126e-05	3.234016e-05	2.492616e-05	2.433384e-05	4.369785e-05	3.011693e-05	3.176704e-05	6.483026e-05	4.014428e-05	3.362589e-05	2.946979e-05	4.876809e-05	3.573449e-05	DDB_G0285855	dlcC	robl	cytoplasmic dynein light chain, roadblock/LC7 family protein	Q54MM6
1.814466e-05	1.700027e-05	1.455300e-05	1.502195e-05	1.493481e-05	1.599319e-05	1.586665e-05	8.383149e-06	1.165104e-05	1.408890e-05	1.669198e-05	1.400495e-05	1.379168e-05	1.401619e-05	1.189875e-05	DDB_G0285853	polA4	prim1	DNA polymerase alpha primase subunit, DNA primase small subunit	Q54MM7
1.936056e-04	2.168071e-04	1.917121e-04	2.042174e-04	2.148611e-04	2.583658e-04	2.518276e-04	2.359106e-04	2.548616e-04	2.806245e-04	2.270777e-04	2.635845e-04	2.367445e-04	2.125053e-04	2.630555e-04	DDB_G0285851	DDB_G0285851	NA	NA	Q54MM9
1.512267e-05	1.922535e-05	2.110901e-05	9.621156e-06	1.953325e-05	2.885778e-05	2.309885e-05	1.646777e-05	1.257463e-05	1.837176e-05	1.881951e-05	1.488654e-05	1.834412e-05	1.259914e-05	1.275261e-05	DDB_G0285831	DDB_G0285831	NA	Protein elaA	Q54MN2
1.814280e-05	2.380983e-06	2.959383e-06	1.775342e-05	1.896856e-05	1.423645e-05	1.507263e-05	1.799713e-05	1.287225e-05	2.340827e-06	1.752184e-06	2.188529e-06	2.180996e-06	1.337853e-05	8.239665e-06	DDB_G0285829	bxdc5	rpf1	brix domain-containing protein, ribosome production factor	Q54MN3
5.962971e-05	5.696349e-05	5.967785e-05	6.025245e-05	5.859591e-05	6.237272e-05	6.489991e-05	5.607197e-05	6.167704e-05	6.767607e-05	7.098318e-05	6.204545e-05	6.941395e-05	6.759639e-05	6.849026e-05	DDB_G0285827	DDB_G0285827	NA	NA	Q54MN4
2.030418e-05	2.450237e-05	2.485252e-05	2.458060e-05	2.305941e-05	1.582933e-05	2.083513e-05	3.638687e-06	2.019636e-05	1.258126e-05	4.577829e-06	1.932109e-06	2.845698e-06	2.887523e-06	9.295640e-06	DDB_G0285825	DDB_G0285825	NA	NA	Q54MN5
2.103368e-05	1.295132e-05	2.373784e-06	2.335040e-05	1.360284e-05	1.319359e-05	1.920699e-06	1.905992e-05	2.174067e-05	1.067187e-05	2.172061e-05	1.433069e-06	3.349514e-06	1.757904e-05	1.564728e-05	DDB_G0285711	DDB_G0285711	NA	phox - and C2 domain-containing protein	Q54MR5
2.613394e-05	2.171760e-05	2.609347e-05	1.744762e-05	2.478761e-05	3.267454e-05	2.145931e-05	1.912224e-05	2.300939e-05	1.429230e-05	1.427986e-05	1.947733e-05	2.555876e-06	1.045531e-05	2.800973e-06	DDB_G0285657	DDB_G0285657	NA	NA	Q54MU3
5.258479e-06	1.929876e-06	2.921744e-06	2.282304e-06	1.837821e-06	2.614997e-06	8.418057e-06	5.551341e-06	2.346351e-06	4.575729e-06	3.499228e-06	4.201961e-06	1.695967e-06	6.438867e-06	4.700349e-06	DDB_G0285655	DDB_G0285655	NA	NA	Q54MU4
1.925487e-05	1.932886e-05	2.855919e-05	2.326179e-05	2.127852e-05	4.918023e-05	1.888539e-05	3.262302e-05	2.752576e-05	1.779415e-05	1.352708e-05	1.998499e-05	1.132793e-05	1.830223e-05	2.027492e-05	DDB_G0285653	DDB_G0285653	NA	Protein BCP1	Q54MU5
7.208282e-05	6.526256e-05	6.408372e-05	6.943866e-05	7.437866e-05	6.551461e-05	7.089745e-05	6.538030e-05	6.015248e-05	8.056926e-05	6.757210e-05	5.843053e-05	6.894305e-05	7.089694e-05	6.333697e-05	DDB_G0285649	DDB_G0285649	NA	protein phosphatase 2C-related protein	Q54MU8
1.964770e-04	1.893722e-04	1.880523e-04	2.501511e-04	2.621270e-04	2.423808e-04	2.825792e-04	2.166967e-04	2.716717e-04	7.070020e-05	8.332580e-05	2.245149e-04	3.678823e-05	1.608079e-04	1.657176e-04	DDB_G0285619	DDB_G0285619	NA	unknown	Q54MX6
1.370344e-05	1.257557e-05	1.664498e-05	1.220842e-05	1.134050e-05	1.404795e-06	1.279655e-05	9.235091e-06	1.464507e-05	1.438292e-05	1.274664e-05	1.016636e-05	1.536055e-05	1.557768e-05	9.519541e-06	DDB_G0285605	DDB_G0285605	NA	NA	Q54MY5
1.955399e-05	1.715364e-05	2.257061e-05	2.475456e-05	2.132176e-05	2.137035e-05	2.231880e-05	2.382965e-05	2.740136e-05	2.643379e-05	2.111518e-05	2.332926e-05	1.921619e-05	3.137188e-05	2.117106e-05	DDB_G0285767	DDB_G0285767	NA	NA	Q54MY6
3.751381e-05	3.992894e-05	3.360755e-05	3.575599e-05	3.442184e-05	4.547215e-05	3.444653e-05	3.513658e-05	3.600629e-05	3.171216e-05	3.722754e-05	3.556180e-05	2.707308e-05	5.657710e-05	3.675509e-05	DDB_G0285603	DDB_G0285603	NA	unknown	Q54MZ2
6.011721e-05	5.840984e-05	5.761376e-05	5.211365e-05	6.310049e-05	5.885409e-05	5.404610e-05	5.425043e-05	5.138543e-05	5.086231e-05	4.778657e-05	4.499030e-05	4.644799e-05	4.770429e-05	4.511858e-05	DDB_G0285595	DDB_G0285595	NA	dihydroxybiphenyl dioxygenase domain-containing protein, glyoxalase/bleomycin resistance protein	Q54MZ6
1.213453e-05	1.239837e-05	1.033768e-05	1.010749e-05	1.040596e-05	1.426847e-05	2.403769e-06	1.019186e-05	1.613329e-05	1.995849e-05	1.886235e-06	1.342809e-05	1.417161e-05	1.135327e-05	1.781594e-05	DDB_G0285587	DDB_G0285587	NA	NA	Q54N01
1.146428e-05	1.002993e-05	1.461930e-05	2.991415e-06	1.199115e-05	1.397050e-05	1.317780e-05	1.868355e-06	1.426513e-05	1.489573e-05	1.346650e-05	1.576770e-05	1.363395e-05	1.491461e-05	1.716476e-05	DDB_G0285579	nup107	NA	nucleoporin 107	Q54N06
8.447837e-06	1.117499e-05	9.318679e-06	2.274358e-06	6.292120e-06	7.700221e-06	2.431443e-06	1.843415e-06	5.130221e-06	1.471081e-06	1.630295e-06	2.074171e-06	3.941062e-06	2.699226e-06	1.779874e-06	DDB_G0285545	DDB_G0285545	NA	Ctr copper transporter family protein	Q54N27
9.742313e-06	8.874996e-06	1.119610e-05	8.613045e-06	9.474774e-06	1.061878e-05	1.425719e-05	8.440986e-06	1.676436e-06	8.571891e-06	2.361177e-06	1.990351e-06	1.642394e-06	3.715638e-06	1.288207e-05	DDB_G0285533	ppt1	NA	palmitoyl-protein thioesterase 1	Q54N35
4.018881e-05	3.658535e-05	3.754660e-05	3.590183e-05	3.915670e-05	4.551248e-05	3.442895e-05	3.817830e-05	3.471497e-05	3.981227e-05	4.535943e-05	3.937624e-05	4.626868e-05	4.268664e-05	3.969671e-05	DDB_G0285525	DDB_G0285525	NA	dephospho-CoA kinase	Q54N39
4.802627e-05	6.114825e-05	4.140062e-05	4.572943e-05	5.150215e-05	7.560014e-05	5.631386e-05	5.942611e-05	6.259280e-05	4.466844e-05	3.886477e-05	4.854908e-05	5.037523e-05	3.020100e-05	6.067910e-05	DDB_G0285497	DDB_G0285497	NA	unknown	Q54N53
7.311629e-05	7.170577e-05	7.910808e-05	7.447647e-05	8.267360e-05	5.408827e-05	7.662230e-05	9.008017e-05	8.112922e-05	8.060633e-05	7.361290e-05	6.899596e-05	8.321273e-05	7.630646e-05	6.300474e-05	DDB_G0285485	DDB_G0285485	NA	P-loop containing nucleoside triphosphate hydrolase family protein	Q54N59
1.740572e-04	1.753274e-04	1.688125e-04	1.572464e-04	1.537365e-04	1.632942e-04	1.420842e-04	1.438890e-04	1.482167e-04	1.390360e-04	1.401783e-04	1.501814e-04	1.348070e-04	1.309991e-04	1.384750e-04	DDB_G0285467	DDB_G0285467	NA	putative amidohydrolase, metal-dependent hydrolase family protein	Q54N71
1.451369e-03	1.404379e-03	1.393358e-03	1.329963e-03	1.429889e-03	1.363050e-03	1.432815e-03	1.365857e-03	1.346778e-03	1.552578e-03	1.595065e-03	1.471605e-03	1.565288e-03	1.589570e-03	1.444322e-03	DDB_G0285741	prdx5	NA	peroxiredoxin	Q54N76
1.236090e-05	1.268630e-05	2.076642e-05	1.441969e-05	1.645884e-05	1.312555e-05	1.277607e-05	1.556433e-05	1.415331e-05	1.641260e-05	1.534305e-05	1.296058e-05	1.197403e-05	1.657364e-05	1.428213e-05	DDB_G0285453	racP	NA	Rho GTPase	Q54N82
2.866279e-05	3.401078e-05	4.445477e-05	2.811154e-05	2.981730e-05	3.322930e-05	3.304549e-05	3.330798e-05	4.428171e-05	3.483318e-05	2.665170e-05	3.860945e-05	3.189996e-05	4.073911e-05	3.886505e-05	DDB_G0285365	DDB_G0285365	NA	NA	Q54NB2
2.572680e-06	2.757254e-06	2.866526e-06	2.219656e-06	2.085562e-06	4.214263e-06	3.173846e-06	1.325942e-06	2.170890e-06	5.112477e-06	6.925112e-06	4.525443e-06	6.001385e-06	3.484289e-06	5.768557e-06	DDB_G0285363	DDB_G0285363	NA	NA	Q54NB3
8.399132e-05	8.019205e-05	8.852183e-05	1.248302e-04	9.085862e-05	1.031207e-04	1.130147e-04	1.098222e-04	1.296963e-04	1.469650e-04	1.487013e-04	1.341918e-04	1.568373e-04	1.758340e-04	1.272120e-04	DDB_G0285361	rnp1B	NA	RRM domain-containing protein RNP1B	Q54NB4
2.755821e-05	2.826448e-05	2.059514e-05	5.289914e-05	3.619550e-05	1.461934e-05	4.023655e-05	4.305677e-05	2.035458e-05	2.005814e-05	2.341179e-05	2.537343e-05	6.872115e-06	1.826853e-05	1.439986e-05	DDB_G0285359	DDB_G0285359	NA	NA	Q54NB5
2.767723e-06	5.717458e-05	4.119711e-05	1.477324e-06	3.324554e-05	3.805328e-05	6.336293e-05	3.433541e-05	3.828741e-05	6.350791e-05	4.035794e-05	6.190963e-05	4.177587e-05	2.440069e-06	2.000743e-06	DDB_G0285401	DDB_G0285401	NA	NA	Q54NB9
2.605848e-05	2.751538e-05	2.688105e-05	2.433117e-05	3.025899e-05	2.503242e-05	2.342984e-05	2.473056e-05	2.524360e-05	1.501343e-05	1.712364e-05	1.942530e-05	8.834778e-06	1.642031e-05	1.572404e-05	DDB_G0285391	xacC	RacGEF, RacGAP	RhoGEF domain-containing protein, RhoGAP domain-containing protein, PH domain-containing protein	Q54ND2
6.016275e-05	8.007530e-05	1.043010e-04	9.754056e-05	9.295543e-05	9.252755e-05	7.988741e-05	9.062064e-05	1.182602e-04	1.255758e-04	1.303267e-04	1.269843e-04	1.359714e-04	1.122404e-04	1.399989e-04	DDB_G0285341	DDB_G0285341	NA	NA	Q54ND4
1.072520e-05	7.472796e-06	1.536315e-05	7.635111e-06	9.154429e-06	2.683159e-06	2.175500e-06	1.247589e-05	1.146446e-05	1.712307e-06	1.193230e-05	6.498353e-06	7.006343e-06	7.027969e-06	6.203137e-06	DDB_G0285329	DDB_G0285329	NA	nucleotide binding protein 1-like protein	Q54NE0
2.087288e-06	2.094751e-06	3.423910e-06	3.084445e-06	1.157392e-06	2.851318e-06	5.420159e-06	3.830153e-06	6.961946e-06	4.535696e-06	5.918143e-06	2.684370e-06	5.464852e-06	8.363513e-06	4.376970e-06	DDB_G0285313	cepH	Cep192	centrosomal protein 192 kDa	Q54NE5
2.487846e-05	2.920602e-05	3.018046e-05	2.605856e-05	2.903762e-05	2.055402e-05	2.509119e-05	2.248626e-05	2.334459e-05	2.623514e-05	2.206506e-06	1.546048e-06	2.270247e-05	2.991305e-06	2.156972e-05	DDB_G0285279	DDB_G0285279	NA	NA	Q54NG1
7.822280e-05	6.732541e-05	7.624965e-05	8.997000e-05	9.548306e-05	7.024905e-05	8.778616e-05	7.714791e-05	7.817976e-05	7.524581e-05	7.384293e-05	7.261566e-05	6.466652e-05	7.055550e-05	6.671841e-05	DDB_G0285265	DDB_G0285265	CBP14	calcium-binding protein, calcium-binding EF-hand domain-containing protein	Q54NH0
7.575601e-06	5.328510e-06	2.958341e-06	4.047386e-06	1.335403e-05	1.771116e-05	1.557924e-05	1.913227e-05	1.649363e-05	5.718519e-05	4.128880e-05	4.090873e-05	8.313304e-05	6.068905e-05	5.840068e-05	DDB_G0285215	DDB_G0285215	NA	unknown	Q54NJ3
1.633344e-06	2.193741e-06	3.103138e-06	1.300263e-05	6.603686e-06	3.210298e-06	1.143643e-05	1.261371e-05	4.578936e-06	1.602207e-05	2.554719e-05	1.753699e-06	2.612109e-05	1.447475e-05	7.923345e-06	DDB_G0285203	DDB_G0285203	NA	NA	Q54NL2
1.014261e-05	2.954317e-06	9.354613e-06	1.627600e-05	1.263859e-05	1.245860e-05	1.644471e-05	2.788593e-06	1.728379e-05	2.328336e-05	2.269041e-05	1.819350e-05	2.114442e-05	2.128689e-05	1.858184e-05	DDB_G0285177	DDB_G0285177	NA	NA	Q54NL3
1.511360e-05	1.828886e-05	2.004301e-05	2.095128e-05	2.181400e-05	1.595431e-05	1.791806e-05	1.983166e-05	1.722914e-05	1.736368e-05	1.994343e-05	1.556484e-05	2.152872e-05	2.033397e-05	1.903593e-05	DDB_G0285205	snf2a	SNF2	SNF2-related protein SNF2a	Q54NM0
3.543351e-05	3.351333e-05	2.985629e-05	3.749142e-05	3.815125e-05	5.269268e-05	4.460854e-05	4.286364e-05	4.915172e-05	3.435706e-05	4.480118e-05	4.247898e-05	2.472967e-05	4.230989e-05	3.491177e-05	DDB_G0285033	DDB_G0285033	NA	glucose/ribitol dehydrogenase family protein	Q54NQ7
2.047894e-04	2.292858e-04	2.097662e-04	2.083609e-04	2.063395e-04	2.529446e-04	2.308558e-04	2.151272e-04	2.534569e-04	2.056863e-04	2.290593e-04	2.534393e-04	1.805860e-04	2.244731e-04	2.195212e-04	DDB_G0285025	alrE	NA	aldo-keto reductase	Q54NR1
3.264412e-06	2.939728e-06	3.252158e-06	1.842318e-06	3.374618e-06	3.067044e-06	1.603601e-06	1.728208e-06	2.195648e-06	9.593970e-06	6.292011e-06	5.572062e-06	2.213596e-05	1.068394e-05	1.347604e-05	DDB_G0285023	alrF	NA	aldo-keto reductase	Q54NR2
2.130934e-05	2.982704e-05	2.860937e-05	3.005968e-05	3.066961e-05	2.015780e-06	1.884627e-06	3.303150e-05	3.374574e-05	3.149089e-05	5.058823e-05	2.407920e-05	2.207076e-06	3.708291e-05	1.507988e-05	DDB_G0285083	DDB_G0285083	NA	NA	Q54NS0
1.978735e-06	2.189074e-06	3.834943e-06	2.312894e-06	2.935465e-06	2.142631e-06	1.058486e-05	3.122106e-06	1.833101e-06	7.548119e-06	3.560011e-06	1.791897e-06	6.420407e-06	6.685671e-06	6.941489e-06	DDB_G0285081	DDB_G0285081	NA	leucine-rich repeat-containing protein (LRR)	Q54NS2
1.116913e-04	1.461331e-04	1.166644e-04	1.156561e-04	1.139237e-04	1.170413e-04	1.153135e-04	1.144023e-04	1.175162e-04	1.018323e-04	1.064348e-04	1.139298e-04	1.001638e-04	1.907733e-04	1.024015e-04	DDB_G0285079	DDB_G0285079	NA	NA	Q54NS5
4.738009e-05	4.238662e-05	1.880137e-05	3.646984e-05	3.260708e-05	4.642950e-05	5.061136e-05	5.607275e-05	5.765228e-05	4.578741e-05	3.167182e-05	4.725322e-05	7.034333e-05	3.375697e-05	5.468454e-05	DDB_G0285077	u2af1	U2AF35	RNA-binding region RNP-1 domain-containing protein, RNA recognition motif-containing protein RRM, U2 snRNP auxiliary factor small subunit, CCHC-type zinc finger-containing protein	Q54NS6
9.368529e-06	1.152951e-05	1.213625e-05	2.235115e-05	1.899236e-05	3.155422e-06	2.151391e-05	2.853144e-05	3.156329e-05	1.133939e-05	1.568504e-05	1.676612e-05	2.449262e-06	1.316343e-05	9.890215e-06	DDB_G0284999	DDB_G0284999	NA	unknown	Q54NT1
8.121955e-05	9.867614e-05	1.155516e-04	8.734618e-05	9.322236e-05	8.103244e-05	8.105341e-05	9.230537e-05	9.412450e-05	7.651805e-05	8.546633e-05	9.350034e-05	8.500597e-05	8.545548e-05	8.303654e-05	DDB_G0284997	DDB_G0284997	NA	SH3 domain-containing protein, BAR domain-containing protein	Q54NT2
4.118080e-05	3.648086e-05	5.127058e-05	4.022567e-05	3.103565e-05	3.081698e-05	3.341446e-05	4.120555e-05	3.319499e-05	9.618657e-05	9.360600e-05	7.229777e-05	1.295887e-04	9.977025e-05	9.471998e-05	DDB_G0284979	DDB_G0284979	NA	unknown	Q54NU7
1.637612e-05	1.706073e-05	8.301685e-06	1.588808e-05	1.362773e-05	1.259799e-05	1.158899e-05	1.425599e-05	1.302515e-05	8.967127e-06	5.239666e-06	1.015023e-05	9.008520e-06	6.469891e-06	1.229232e-05	DDB_G0284969	DDB_G0284969	NA	tetratricopeptide-like helical domain-containing protein (TPR), Sel1-like repeat-containing protein	Q54NV4
2.338606e-04	2.853995e-04	3.085179e-04	2.663811e-04	2.559181e-04	3.004815e-04	2.869307e-04	2.885338e-04	2.645732e-04	2.619532e-04	2.299772e-04	2.908119e-04	2.150192e-04	1.931169e-04	2.742415e-04	DDB_G0284963	DDB_G0284963	NA	putative acyl-CoA synthetase	Q54NV9
3.251649e-04	3.459919e-04	3.240417e-04	3.115805e-04	3.385137e-04	2.768973e-04	2.568941e-04	3.290841e-04	3.123809e-04	2.182645e-04	2.184663e-04	2.511048e-04	2.080249e-04	2.800319e-04	2.606928e-04	DDB_G0284947	ucr	uqcrfs1	ubiquinol-cytochrome-c reductase subunit, Rieske iron-sulfur protein	Q54NW9
2.344848e-04	2.454269e-04	1.995606e-04	2.240464e-04	1.950057e-04	2.991988e-04	2.415424e-04	2.286415e-04	3.089948e-04	2.119784e-04	2.496241e-04	3.200570e-04	2.689386e-04	1.867506e-04	3.119490e-04	DDB_G0284939	DDB_G0284939	NA	thioredoxin domain-containing protein	Q54NX3
3.592895e-05	3.479098e-05	4.294355e-05	3.963029e-05	4.207178e-05	3.856644e-05	4.327719e-05	4.642376e-05	4.082453e-05	5.476307e-05	4.375054e-05	4.963882e-05	4.823281e-05	5.968574e-05	5.421026e-05	DDB_G0284881	DDB_G0284881	NA	NA	Q54P12
2.119173e-04	2.062331e-04	2.091063e-04	2.244613e-04	2.258748e-04	2.474728e-04	2.709135e-04	2.455164e-04	2.406321e-04	3.308200e-04	3.103912e-04	2.716907e-04	3.114021e-04	3.198694e-04	3.043452e-04	DDB_G0284845	gxcC	RacGEF, RacGEF3, grfA	Rac guanine nucleotide exchange factor GxcC	Q54P24
2.830406e-05	2.469038e-05	2.274618e-05	2.299901e-05	2.279719e-05	2.537103e-05	2.434904e-05	2.521248e-05	2.413557e-05	2.182302e-05	2.426076e-05	2.119470e-05	2.109003e-05	2.774121e-05	2.423946e-05	DDB_G0284853	DDB_G0284853	NA	RING zinc finger-containing protein, B-box zinc finger-containing protein, PHR domain-containing protein	Q54P29
3.754495e-05	3.466915e-05	3.438770e-05	3.185009e-05	3.933870e-05	3.376383e-05	4.155480e-05	2.621240e-05	2.903828e-06	1.661554e-05	2.002101e-05	2.182043e-05	1.374178e-05	2.195061e-05	2.444867e-05	DDB_G0284825	DDB_G0284825	NA	RapGAP/RanGAP domain-containing protein, putative RanGAP	Q54P30
1.420295e-06	3.001839e-06	3.241639e-06	2.053247e-06	2.765038e-06	1.659943e-04	2.116696e-06	2.645771e-06	2.653622e-06	6.630121e-05	2.071328e-06	2.256887e-06	6.010204e-05	3.521310e-05	6.367719e-05	DDB_G0284821	DDB_G0284821	NA	NA	Q54P32
5.405125e-05	5.946900e-05	5.547995e-05	6.389457e-05	5.950520e-05	7.371933e-05	6.403170e-05	5.338099e-05	5.436394e-05	4.866528e-05	5.449108e-05	6.108955e-05	3.679346e-05	6.985374e-05	4.316060e-05	DDB_G0284817	DDB_G0284817	NA	rRNA-processing protein EBP2	Q54P34
6.006936e-06	4.353574e-06	2.683051e-06	3.067106e-06	2.397895e-06	4.277806e-06	4.782153e-06	3.802701e-06	5.317409e-06	2.629393e-06	2.490427e-06	5.332329e-06	1.975853e-06	3.413477e-06	3.639377e-06	DDB_G0284811	DDB_G0284811	NA	NA	Q54P39
1.613262e-06	2.854308e-06	2.300263e-06	2.343777e-06	1.927835e-06	1.859208e-05	7.184467e-06	2.261331e-06	6.665829e-06	1.963475e-06	3.078829e-06	4.888759e-06	3.707498e-06	5.291484e-06	3.899078e-06	DDB_G0284779	DDB_G0284779	NA	NA	Q54P57
3.683673e-05	4.927817e-05	1.114875e-05	4.886578e-05	2.229658e-06	2.783945e-06	2.982018e-06	4.623076e-05	4.427168e-05	2.538264e-06	4.329205e-05	1.780825e-06	4.347125e-05	1.291781e-05	1.896430e-06	DDB_G0284773	DDB_G0284773	NA	transmembrane protein	Q54P61
4.142997e-04	4.030027e-04	4.351573e-04	3.905584e-04	3.801325e-04	4.548459e-04	4.040005e-04	3.768619e-04	3.805495e-04	4.094583e-04	3.356290e-04	3.983521e-04	3.456328e-04	3.604446e-04	3.589986e-04	DDB_G0284835	aass	SDH/LKR	aminoadipic semialdehyde synthase, alanine dehydrogenase/PNT domain-containing protein, saccharopine dehydrogenase, lysine-ketoglutarate reductase	Q54P64
7.977715e-06	8.389256e-06	2.293038e-06	2.825372e-06	7.718128e-06	4.889123e-06	6.723410e-06	7.826254e-06	8.862603e-06	7.564232e-06	8.392287e-06	9.686971e-06	2.122962e-06	3.655696e-06	2.103926e-06	DDB_G0284741	DDB_G0284741	NA	Protein SPT23	Q54P80
1.423368e-04	8.252056e-05	1.777373e-05	1.277423e-04	8.858771e-05	9.616625e-05	1.641601e-06	3.068788e-05	9.937834e-05	1.360365e-05	6.632596e-05	8.715832e-05	4.896203e-05	1.535577e-04	1.149013e-04	DDB_G0284731	DDB_G0284731	NA	NA	Q54P87
2.865681e-04	3.356143e-04	2.772183e-04	2.807031e-04	3.034249e-04	3.732711e-04	3.806388e-04	2.626199e-04	2.766015e-04	3.072896e-04	2.774851e-04	3.232370e-04	2.628775e-04	3.447360e-04	3.323460e-04	DDB_G0284705	DDB_G0284705	NA	unknown	Q54P88
1.600308e-05	1.499903e-05	2.341827e-06	1.504407e-05	1.133933e-05	2.248335e-05	2.406211e-05	2.647756e-05	3.120308e-05	1.896174e-05	2.781609e-05	3.624913e-05	2.545712e-05	2.500880e-05	3.272849e-05	DDB_G0284691	DDB_G0284691	NA	NA	Q54P96
5.502553e-04	5.870747e-04	5.327700e-04	6.000448e-04	6.001975e-04	5.897270e-04	6.046041e-04	6.447544e-04	6.478478e-04	5.930117e-04	5.865418e-04	6.274184e-04	4.485363e-04	5.738525e-04	5.083451e-04	DDB_G0284681	DDB_G0284681	nonspecific lipid-transfer protein	sterol carrier protein	Q54PA2
